episode,reward,length,terminal_balance,goal_on_track,min_runway,epsilon
295,7927.313711239193,62,1260742.6486393968,0.9418467530326249,31.12263411129271,0.22793384675362674
296,7231.3023599736725,65,1037156.1342146232,1.0,87.0279053272385,0.22679417751985861
297,9268.726552626815,90,1368870.8617881264,0.830153749001116,47.018610849899005,0.22566020663225933
298,13641.256056033513,94,1454338.249898836,1.0,11.402612476636262,0.22453190559909803
299,4498.448226824402,111,850845.2183445941,1.0,114.70592062015106,0.22340924607110255
300,12389.046842136138,99,1686169.9304617962,0.9384420231524061,44.53868428336801,0.22229219984074702
301,7543.975833252459,87,1186669.6912344755,1.0,71.9825587089567,0.2211807388415433
302,7604.510584278127,76,1018824.9243343588,1.0,57.46484313127108,0.22007483514733558
303,2349.421884056928,74,332881.6095705792,1.0,25.446032379867376,0.2189744609715989
304,7650.655205492991,87,1155634.8466319898,0.9085291806898895,19.165635152384784,0.2178795886667409
305,7991.1289530910735,79,982558.8460502198,0.8168809513574447,24.366082384526415,0.2167901907234072
306,7131.7520142409285,110,884254.6085295406,0.9955561862268567,30.9001961971035,0.21570623976979014
307,11387.852383776899,112,1557199.3658833692,0.0,91.58736752331296,0.21462770857094118
308,15390.331107839842,74,1860775.262825652,1.0,87.5136227860038,0.21355457002808648
309,26433.56597837193,103,2980018.9018169227,1.0,29.08691483747166,0.21248679717794605
310,4561.420309092614,112,547487.289265544,0.0,5.677408257518745,0.21142436319205632
311,5750.001444277574,70,980318.3375898121,0.7709220378553027,117.90714304162138,0.21036724137609603
312,12541.209530122205,93,1317498.9714592919,1.0,8.696727953189743,0.20931540516921554
313,10785.123360013033,89,1443198.2674087144,1.0,78.75289999853008,0.20826882814336947
314,28338.213055799628,69,3225422.931115103,1.0,58.41904400150627,0.20722748400265262
315,24432.136401998392,115,2433605.9936227594,1.0,3.007612354416925,0.20619134658263935
316,18526.698922965163,117,2066440.7830722595,0.8584386181439609,47.293062789264496,0.20516038984972615
317,10930.182250570055,86,1347423.8385802126,1.0,25.285179779392237,0.2041345879004775
318,7880.367048591022,91,1105932.2416846575,1.0,16.885831142903335,0.2031139149609751
319,14384.686380108975,105,1586954.8886845915,0.65,33.50024501058655,0.20209834538617025
320,5565.08051611943,75,820634.2056892149,1.0,31.208150963631677,0.2010878536592394
321,15376.802234458204,78,1794864.1423754396,1.0,40.11095190388134,0.2000824143909432
322,10936.735986886391,107,1584711.359715961,0.0,46.00094213492711,0.19908200231898848
323,10662.040900667474,112,1192034.0851261185,0.7765859550981432,22.499423245787394,0.19808659230739353
324,11385.47150804205,94,1161196.7295936504,0.9672037362406064,10.52852340929234,0.19709615934585656
